Wavelength (micron),CM Vacuum - Ambient,CI Vacuum - Ambient
5.235114214,0.004165063,0.000961425
5.233793558,0.004176631,0.000981819
5.232473568,0.004174744,0.000980795
5.231154244,0.004158098,0.000957534
5.229835584,0.004129608,0.000916083
5.22851759,0.004096714,0.000864704
5.227197527,0.004069456,0.000815583
5.225880861,0.004057978,0.000782423
5.224564859,0.004068746,0.000777527
5.223249519,0.004102544,0.000809039
5.221934842,0.004154204,0.000877817
5.220620826,0.004214524,0.000976062
5.219307471,0.004273662,0.001088669
5.217992054,0.004323958,0.00119568
5.216682743,0.004362057,0.0012768
5.215368648,0.004389111,0.001317075
5.214057934,0.004409721,0.001311309
5.212747879,0.004429202,0.001265185
5.211438482,0.004451498,0.001192982
5.210129743,0.004477585,0.001112108
5.20882166,0.00450517,0.001036708
5.207514235,0.004529724,0.00097406
5.206204755,0.004545554,0.000923601
5.204898642,0.004547216,0.000879135
5.203593185,0.004529977,0.000833582
5.202288383,0.004490664,0.000782119
5.200984234,0.00442872,0.000725281
5.19968074,0.004347307,0.000668051
5.198377898,0.0042545,0.000617872
5.197075709,0.004162698,0.000580471
5.195771473,0.004087093,0.000557904
5.19447059,0.004042007,0.00054825
5.193170358,0.004037459,0.000547617
5.191870776,0.004075334,0.000553367
5.190571845,0.00414862,0.000565964
5.189273564,0.004241559,0.000589759
5.187975932,0.00433348,0.000630867
5.186678949,0.00440396,0.000693322
5.185379925,0.004437309,0.000776287
5.184084239,0.004426338,0.000872002
5.182789201,0.004373327,0.000966792
5.181494809,0.0042877,0.001044836
5.180201064,0.004182941,0.001092945
5.178907965,0.004073021,0.001104559
5.177615511,0.003970149,0.001081492
5.176321023,0.003883906,0.001033157
5.175032538,0.003821857,0.000972928
5.173739341,0.003790113,0.000914479
5.172449465,0.003794205,0.000868601
5.171160233,0.00383732,0.000841558
5.169871642,0.003919056,0.000836158
5.168583694,0.004033146,0.000852669
5.167296388,0.00416692,0.000890795
5.166009722,0.004302716,0.00094949
5.16472103,0.004420546,0.001026501
5.163435647,0.004502866,0.001117453
5.162150903,0.004538121,0.00121471
5.160866799,0.004524201,0.001308467
5.159583333,0.004467957,0.00138869
5.158300505,0.004384052,0.001447293
5.157018315,0.004290999,0.001480389
5.155736763,0.004207673,0.001488552
5.15445319,0.004149043,0.001475944
5.153172912,0.004124187,0.00144838
5.151893269,0.004135334,0.001411314
5.150614262,0.004178299,0.001368876
5.14933589,0.00424352,0.00132388
5.148058152,0.004318198,0.001279409
5.146781049,0.004389234,0.001239293
5.145504578,0.004445479,0.0012087
5.144226095,0.004479737,0.001193104
5.142950892,0.004489774,0.001196179
5.14167632,0.00447887,0.00121818
5.14040238,0.004453774,0.001255468
5.139129072,0.004423934,0.00130157
5.137856394,0.004399052,0.001348667
5.136584346,0.004387333,0.001389412
5.135310291,0.00439319,0.001418553
5.134042139,0.004417144,0.001433444
5.132769345,0.004454975,0.001433067
5.131499814,0.004499076,0.001417887
5.130230912,0.004540556,0.001389631
5.128962637,0.004570328,0.001350916
5.127694988,0.004581838,0.001306661
5.126427967,0.004572141,0.001263846
5.125161571,0.004543199,0.001231193
5.123893175,0.004501095,0.001217223
5.122628031,0.00445565,0.001227591
5.121363512,0.004417885,0.001262896
5.120099617,0.004397424,0.001317616
5.118836345,0.004400253,0.001381122
5.117573697,0.004426507,0.001439922
5.116311671,0.004470145,0.001481823
5.115050268,0.004519863,0.001497906
5.113786872,0.004561431,0.001484826
5.112526713,0.004580909,0.00144455
5.111267175,0.004567946,0.001382262
5.110008258,0.004518623,0.001305054
5.10874996,0.00443635,0.001220307
5.107492283,0.004331224,0.001135088
5.106235224,0.004217852,0.001056919
5.104978784,0.004112279,0.000993364
5.103722962,0.004028302,0.00095247
5.102465154,0.003974812,0.000940999
5.101210568,0.003953977,0.000962339
5.099956599,0.003961895,0.001015119
5.098703247,0.00398968,0.00109209
5.09745051,0.004026833,0.001181016
5.096198389,0.004063854,0.001266732
5.094946883,0.004094744,0.001334205
5.093693396,0.004118238,0.001371305
5.09244312,0.004136861,0.00137162
5.091193457,0.004155036,0.001335791
5.089944408,0.004177348,0.001270722
5.088695971,0.004204994,0.001188959
5.087448146,0.004235754,0.001106082
5.086200933,0.004264098,0.001037067
5.084954332,0.004283041,0.000994537
5.083705757,0.00428693,0.000984664
5.082460378,0.004273657,0.001006447
5.08121561,0.004246347,0.001051621
5.079971451,0.004211618,0.001106956
5.078727901,0.00417762,0.001158294
5.077484959,0.004151386,0.001194155
5.076242626,0.004135797,0.001208673
5.075000901,0.004128799,0.001202164
5.073757209,0.004124102,0.001180025
5.072516699,0.004112981,0.001149268
5.071276795,0.004087419,0.001115862
5.070037498,0.00404225,0.001082577
5.068798806,0.003976651,0.001048852
5.06756072,0.003894542,0.001012967
5.066323238,0.003803543,0.000974558
5.065083794,0.003713247,0.000936968
5.063850086,0.00363406,0.000907751
5.062611852,0.003574966,0.000896922
5.061376786,0.003542391,0.000913668
5.060142322,0.003539606,0.000962818
5.05890846,0.003564787,0.001042646
5.057675199,0.003611744,0.001144724
5.05644254,0.003669384,0.001256023
5.055210481,0.003724009,0.001361797
5.053976469,0.003761946,0.001449342
5.052745611,0.003772304,0.0015106
5.051515354,0.00375111,0.00154302
5.050285695,0.003701866,0.001548998
5.049056634,0.003635539,0.001534935
5.047828172,0.003567432,0.001509455
5.046600307,0.003512859,0.001481639
5.04537304,0.003482643,0.001459956
5.044143825,0.003480555,0.001449861
5.042917752,0.003501974,0.001453692
5.041692274,0.00353699,0.001469162
5.040467392,0.003573701,0.001490007
5.039243106,0.003602813,0.001507504
5.038019414,0.003620111,0.00151306
5.036796315,0.003627541,0.001500542
5.035573811,0.003630341,0.001469174
5.034349366,0.003634997,0.001423821
5.033128049,0.00364443,0.001373791
5.031907324,0.003657598,0.001330073
5.030687192,0.003669028,0.001302147
5.029467651,0.003671752,0.001294451
5.028248701,0.003660427,0.00130614
5.027030342,0.00363501,0.001331032
5.025810047,0.003600852,0.001359931
5.024595394,0.003568026,0.001383564
5.023376282,0.003547934,0.001395108
5.022160282,0.003548612,0.001392355
5.020944872,0.003572073,0.001377796
5.019730049,0.003612872,0.001357584
5.018515814,0.00366002,0.001339687
5.017302167,0.003700918,0.001331462
5.016089106,0.003726187,0.001336629
5.014874117,0.003732882,0.001354165
5.01366223,0.003724948,0.001378285
5.012450928,0.003711181,0.001400051
5.011240212,0.003701365,0.001409849
5.01003008,0.003701771,0.001401354
5.008820533,0.003711888,0.00137324
5.00761157,0.003724811,0.00133027
5.00640319,0.003729796,0.001281793
5.005192888,0.003716938,0.001238382
5.003985675,0.003681776,0.001208012
5.002779044,0.003628742,0.001193095
5.001572995,0.003570859,0.001190952
5.000367527,0.003525869,0.001194947
4.99916264,0.003510602,0.001198955
4.997958334,0.003535552,0.001200704
4.996754608,0.003599923,0.001203151
4.995551461,0.003692007,0.001212619
4.9943464,0.003791922,0.001234935
4.993144413,0.003878074,0.001271146
4.991943004,0.003932792,0.001314781
4.990742173,0.003946798,0.001353291
4.98954192,0.003921547,0.001372464
4.988342244,0.003865795,0.001361701
4.987143145,0.003792638,0.001319917
4.985944622,0.003714107,0.001255741
4.98474419,0.003638176,0.001185679
4.98354682,0.003567888,0.001126664
4.982350025,0.003503459,0.001090827
4.981153805,0.003445135,0.001080607
4.979958158,0.003395794,0.00108948
4.978763086,0.003361557,0.001106204
4.977568587,0.003350928,0.001121408
4.976372185,0.003370532,0.001132295
4.975178833,0.003421647,0.001143759
4.973986053,0.003498296,0.001165624
4.972793845,0.003587713,0.001206979
4.971602208,0.003673745,0.001270897
4.970411142,0.003741759,0.00135089
4.969220647,0.003783512,0.001433079
4.968030722,0.003800036,0.001500642
4.9668389,0.003801354,0.001540287
4.965650115,0.003802261,0.001546491
4.964461899,0.003817263,0.00152294
4.963274252,0.003854906,0.001479588
4.962087173,0.003915047,0.001428436
4.960900661,0.00398868,0.001378836
4.959714717,0.004061767,0.001334922
4.95852934,0.004119291,0.001295751
4.957344529,0.004150928,0.001257684
4.956157828,0.004152943,0.001217293
4.95497415,0.004129479,0.00117313
4.953791037,0.004088628,0.001126109
4.952608489,0.004039164,0.001078489
4.951426506,0.003987217,0.001032464
4.950245087,0.003934453,0.000989411
4.949064231,0.003878804,0.000950412
4.947883938,0.003816756,0.000917251
4.946701762,0.003745983,0.000892786
4.945522596,0.003667386,0.000880294
4.944343992,0.003585568,0.00088187
4.943165949,0.003507949,0.000897089
4.941988468,0.003441395,0.000921003
4.940811548,0.003391577,0.000945872
4.939635188,0.003360419,0.000962994
4.938456949,0.003346885,0.000966573
4.93728171,0.003347069,0.000956267
4.936107031,0.003357002,0.000938421
4.93493291,0.003372943,0.00092301
4.933759347,0.003392752,0.00092154
4.932586342,0.003415456,0.000941651
4.931413896,0.003441119,0.00098513
4.930242006,0.003469985,0.001047115
4.929068243,0.00350192,0.001118143
4.927897468,0.003536747,0.001187472
4.926727249,0.003573892,0.001245614
4.925557585,0.003611847,0.001286983
4.924388477,0.00364863,0.001309497
4.923219924,0.003681933,0.001314636
4.922051925,0.00370922,0.001305505
4.92088448,0.0037285,0.001286736
4.919717589,0.003739446,0.001263981
4.918548831,0.003743394,0.00124326
4.917383047,0.003743716,0.001230431
4.916217816,0.003744729,0.00122996
4.915053137,0.003750162,0.001242064
4.913889009,0.003761918,0.001262546
4.912725433,0.003778307,0.001282745
4.911562407,0.003795235,0.001291674
4.910399932,0.003807055,0.001280311
4.909235598,0.003808807,0.001245375
4.908074224,0.003798066,0.00119181
4.906913399,0.003776432,0.001132911
4.905753124,0.003749052,0.001086345
4.904593397,0.003722756,0.001069139
4.903434218,0.003703761,0.001091971
4.902275587,0.003695634,0.001154883
4.901115102,0.003697891,0.001247062
4.899957566,0.003707121,0.001349839
4.898800578,0.003718072,0.001441769
4.897644135,0.003725953,0.00150537
4.896488239,0.003728949,0.001531442
4.895332888,0.003728271,0.001520972
4.894178082,0.003728346,0.001483973
4.89302382,0.003734606,0.001435503
4.891870103,0.003751114,0.001390524
4.890714538,0.003779128,0.001360632
4.88956191,0.003814974,0.001350695
4.888409825,0.003851258,0.001359085
4.887258282,0.003877927,0.001379562
4.886107282,0.003885583,0.001402961
4.884956824,0.003868239,0.001421039
4.883806908,0.003825735,0.001427423
4.882657533,0.003765285,0.001419425
4.881506316,0.003699964,0.001397893
4.880358023,0.003646808,0.00136672
4.879210271,0.003621428,0.001332405
4.878063058,0.003634706,0.001302822
4.876916384,0.003688973,0.001285889
4.87577025,0.003776784,0.001288355
4.874624654,0.003882843,0.001313665
4.873477221,0.003987109,0.001360899
4.872332702,0.004070544,0.00142385
4.871188721,0.00411894,0.001491758
4.870045277,0.004126278,0.001551069
4.868902369,0.004094838,0.00158925
4.867759998,0.004033481,0.001597381
4.866618163,0.003954604,0.00157297
4.865476863,0.00387088,0.001520335
4.864333732,0.003792674,0.001449458
4.863193504,0.003726958,0.001372558
4.862053809,0.003677144,0.001300848
4.860914649,0.003643836,0.001242182
4.859776023,0.003625969,0.001200138
4.858637929,0.003620228,0.001175082
4.857500369,0.003622505,0.001166285
4.856363341,0.003628169,0.001173241
4.855226846,0.003632606,0.001197126
4.854088526,0.003633226,0.001238942
4.852953095,0.003630588,0.001298221
4.851818195,0.003628264,0.001371181
4.850683825,0.003632006,0.001450257
4.849549986,0.003647153,0.001525807
4.848416677,0.003676547,0.0015883
4.847283897,0.003717336,0.001631383
4.846151647,0.003761748,0.001653787
4.845017578,0.00379932,0.001658354
4.843886386,0.003818912,0.0016507
4.842755722,0.003814534,0.001635641
4.841625585,0.003786371,0.001615563
4.840495977,0.003742029,0.001588971
4.839366895,0.003693432,0.001552725
4.838238339,0.003652821,0.001503731
4.837107971,0.003629223,0.001442613
4.835980468,0.00362533,0.001373666
4.834853492,0.003636596,0.00130568
4.83372704,0.003655258,0.001249265
4.832601114,0.003671589,0.001214279
4.831475711,0.003678701,0.001208266
4.830350833,0.003674026,0.001234563
4.829226479,0.003659534,0.001292992
4.828100316,0.00364031,0.001378901
4.826977009,0.003621733,0.001484384
4.825854224,0.003608438,0.001597647
4.824731962,0.003602024,0.001704144
4.823610221,0.003601651,0.001787865
4.822489002,0.003605829,0.001834214
4.821368304,0.00361254,0.001834058
4.820248127,0.003621881,0.001786668
4.81912847,0.003635015,0.001701992
4.818007012,0.003655498,0.001598778
4.816888396,0.003686545,0.001500382
4.815770299,0.003730775,0.00142878
4.814652722,0.003788016,0.001398598
4.813535662,0.003854057,0.00141377
4.812419121,0.003921219,0.001467625
4.811303098,0.003977702,0.001546011
4.810187593,0.004011191,0.001631972
4.809070291,0.004011056,0.00171086
4.807955821,0.003972274,0.001772777
4.806841866,0.003897538,0.001813618
4.805728428,0.003798714,0.001834107
4.804615506,0.003693952,0.00183834
4.803503099,0.003604902,0.001831979
4.802391207,0.003550506,0.001821765
4.801277524,0.003542011,0.001814626
4.800168966,0.003580001,0.001816559
4.799056314,0.003654391,0.001830167
4.797946479,0.003746986,0.001853359
4.796837157,0.003837009,0.001877955
4.795728349,0.003906331,0.001891318
4.794620053,0.00394366,0.001879872
4.793512269,0.003946668,0.001834387
4.792404997,0.003920923,0.001754614
4.79129594,0.003877942,0.001651192
4.790189692,0.003830706,0.001543745
4.789083954,0.0037915,0.001455176
4.787978726,0.003769237,0.001404354
4.786874009,0.003768177,0.001400419
4.785769801,0.003789059,0.001439412
4.784666102,0.003828215,0.001506411
4.783562912,0.003879473,0.001581051
4.782457944,0.003934322,0.001643933
4.781355773,0.003983799,0.001682142
4.780254109,0.004019295,0.001691331
4.779152952,0.004034271,0.001674922
4.778052303,0.004025914,0.001640905
4.776952161,0.003994607,0.001598679
4.775852525,0.003944919,0.001556885
4.774753396,0.003883445,0.001522909
4.773652493,0.003817198,0.001503074
4.772554376,0.003752613,0.001502863
4.771456764,0.003693801,0.001525636
4.770359656,0.003642926,0.001571481
4.769263053,0.003600358,0.001635568
4.768166955,0.003565244,0.001708045
4.767071359,0.003536197,0.001776141
4.765973996,0.003511915,0.001828129
4.764881678,0.003491425,0.00185695
4.763785323,0.003474874,0.001862541
4.76269174,0.003463028,0.001851364
4.761598659,0.003458602,0.001833731
4.76050608,0.003465017,0.001818941
4.759414002,0.003485655,0.00181224
4.758322425,0.003522747,0.001813234
4.757231348,0.003574896,0.001817532
4.75613851,0.003636876,0.001819513
4.755048435,0.003699932,0.001815743
4.753958859,0.003753906,0.001805802
4.752869783,0.003790607,0.001792341
4.751781205,0.003806857,0.001778012
4.750693126,0.003806295,0.001763283
4.749605545,0.003798618,0.001745442
4.748518462,0.003797165,0.001720442
4.747429623,0.003813957,0.001685613
4.746343536,0.003855351,0.001643111
4.745257945,0.003920419,0.001601428
4.744172851,0.004000169,0.001573976
4.743088253,0.00408124,0.001574904
4.742004151,0.00414992,0.001614226
4.740920545,0.004196573,0.001693389
4.739837433,0.004217698,0.001804321
4.738752571,0.004215858,0.001930356
4.73767045,0.004197525,0.002051281
4.736588822,0.00416955,0.002148415
4.735507689,0.00413587,0.002208962
4.734427049,0.004098052,0.002228135
4.733346902,0.004054567,0.00220943
4.732267248,0.004004834,0.002162251
4.731185848,0.003950862,0.002100053
4.730109417,0.003899009,0.002036747
4.729029003,0.003858522,0.001984491
4.727951317,0.003839644,0.001952218
4.726874123,0.003848787,0.00194369
4.725797419,0.003886191,0.001957188
4.724721206,0.003944304,0.001985291
4.723645483,0.004008884,0.002016068
4.722570249,0.004062778,0.002036349
4.721493276,0.004090414,0.002034817
4.720419022,0.00408229,0.00200519
4.719345257,0.004037903,0.001948727
4.71827198,0.003965143,0.001873987
4.717199191,0.00387808,0.001794435
4.71612689,0.003792362,0.001724529
4.715055077,0.003720521,0.001675872
4.71398375,0.003668483,0.001653615
4.712910689,0.003635395,0.00165613
4.711840336,0.003615094,0.001676164
4.71077047,0.003599757,0.001703509
4.709701089,0.003584878,0.001728966
4.708632194,0.003570442,0.001746645
4.707563784,0.003562684,0.00175549
4.706495859,0.003570675,0.001758756
4.705428417,0.003601897,0.001761836
4.704359247,0.003658432,0.001769703
4.703292775,0.003734094,0.001785497
4.702226787,0.003815687,0.001808185
4.701161281,0.003885797,0.001833965
4.700096258,0.003929189,0.001856849
4.699031718,0.003937052,0.001871345
4.697967659,0.00391059,0.001874191
4.696901877,0.003860407,0.001866227
4.695838782,0.003802394,0.001851992
4.69477617,0.003753596,0.001838241
4.693714037,0.003726417,0.00183189
4.692652386,0.003725606,0.001837224
4.691591214,0.003747726,0.001854839
4.690530522,0.003783839,0.00188102
4.68947031,0.003822245,0.001909787
4.688410577,0.003852119,0.001935115
4.687349126,0.003866274,0.001953325
4.686290351,0.003861584,0.001964344
4.685232055,0.003839173,0.001971576
4.684174236,0.003803127,0.001979731
4.683116895,0.003760347,0.001992911
4.682060032,0.003719383,0.002012763
4.681003645,0.003689676,0.002037574
4.679947734,0.003679961,0.002063946
4.678890111,0.003696402,0.00208764
4.677835154,0.003740343,0.002105618
4.676780673,0.003807475,0.002116401
4.675726666,0.003887956,0.002118836
4.674673135,0.003968642,0.002111483
4.673620079,0.004035898,0.002091115
4.672567496,0.004079513,0.002053199
4.671513206,0.004095223,0.001993878
4.670463754,0.004084775,0.001912947
4.669410412,0.00405509,0.001816007
4.668359725,0.004014892,0.001715058
4.667309511,0.003972785,0.001626761
4.666259769,0.003934619,0.001567195
4.665210499,0.003903128,0.001548583
4.664161701,0.003878218,0.001574055
4.663113374,0.003858897,0.001637377
4.662063345,0.003842744,0.001725188
4.661015962,0.003827784,0.001821812
4.659969048,0.003811416,0.001914025
